Dot Point Measurements																									
																									
Generated: Friday 03 February 2023 10:53:11																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	CATAMI_L2_L3	CATAMI_L4	CATAMI_L5	CATAMI_L6_L7	AMC	FieldOfView	Relief	uuid	Radius %
F_109.jpg	0		1001	2202	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	23
F_109.jpg	0		939	3408	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	78.2
F_109.jpg	0		1071	3182	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	65.9
F_109.jpg	0		933	3368	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	76.4
F_109.jpg	0		994	3607	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	87.2
F_109.jpg	0		654	2591	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	48.8
F_109.jpg	0		840	2329	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	33.1
F_109.jpg	0		1032	3206	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	67.4
F_109.jpg	0		810	3758	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	96.6
F_109.jpg	0		606	2606	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	50.9
F_109.jpg	0		2079	693	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	69.1
F_109.jpg	0		1906	482	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	74.5
F_109.jpg	0		1867	546	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	70.9
F_109.jpg	0		1932	508	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	73.8
F_109.jpg	0		2147	1164	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	53.4
F_109.jpg	0		2139	1700	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	40.7
F_109.jpg	0		1600	376	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	75.3
F_109.jpg	0		1649	1510	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	23.9
F_109.jpg	0		1850	1580	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	29.4
F_109.jpg	0		2024	531	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	74.7
F_109.jpg	0		1686	1176	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	38.7
F_109.jpg	0		1713	1190	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	38.8
F_109.jpg	0		1982	344	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	82.3
F_109.jpg	0		2126	940	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	60.6
F_109.jpg	0		1798	1863	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	22.9
F_109.jpg	0		1993	657	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	68.5
F_109.jpg	0		1964	1653	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	33
F_109.jpg	0		2123	1890	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	39
F_109.jpg	0		1708	996	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	47.3
F_109.jpg	0		1718	229	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	83.6
F_109.jpg	0		1743	2124	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	23.6
F_109.jpg	0		1876	2694	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	48.5
F_109.jpg	0		1658	2061	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	18.4
F_109.jpg	0		1650	2123	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	19.8
F_109.jpg	0		2155	3324	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	82.3
F_109.jpg	0		1988	2330	202204	FranklinAMP							AB				Sponges > Erect forms	Branching			Arborescent Tan	Open		24be31e1-6670-486c-a39d-2a86ab57fa5e	39.4
F_109.jpg	0		1792	3456	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	81.3
F_109.jpg	0		1594	1926	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	13.1
F_109.jpg	0		2085	1949	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	37.3
F_109.jpg	0		1751	2572	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	40.1
F_109.jpg	0		2111	2879	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	62.7
F_109.jpg	0		1605	2552	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	36
F_109.jpg	0		2130	3568	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	92.4
F_109.jpg	0		1928	2513	202204	FranklinAMP							AB				Sponges > Massive forms	Simple			Massive Red	Open		0dc2e15e-5623-4930-b8e9-8ed23c8e4239	43.1
F_109.jpg	0		1905	2619	202204	FranklinAMP							AB				Sponges > Massive forms	Simple			Massive Red	Open		0dc2e15e-5623-4930-b8e9-8ed23c8e4239	46.3
F_109.jpg	0		2085	3539	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	90.2
F_109.jpg	0		1829	2244	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	30.5
F_109.jpg	0		1819	3612	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	89.1
F_109.jpg	0		1637	3725	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	92.6
F_109.jpg	0		1667	3304	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	72.5
F_11.jpg	0		734	514	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	70.3
F_11.jpg	0		630	948	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	54.9
F_11.jpg	0		1012	1808	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	16.4
F_11.jpg	0		521	1363	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	46
F_11.jpg	0		603	1577	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	38.2
F_11.jpg	0		697	730	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	61.7
F_11.jpg	0		777	188	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	84.3
F_11.jpg	0		636	215	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	85.7
F_11.jpg	0		1057	317	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	74.6
F_11.jpg	0		770	1476	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	32.5
F_11.jpg	0		504	507	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	76.1
F_11.jpg	0		938	791	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	53.7
F_11.jpg	0		795	159	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	85.4
F_11.jpg	0		918	28	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	90
F_11.jpg	0		722	1189	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	43
F_11.jpg	0		953	1045	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	42
F_11.jpg	0		1059	216	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	79.4
F_11.jpg	0		1054	804	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	51.2
F_11.jpg	0		752	473	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	71.7
F_11.jpg	0		1057	1582	202204	FranklinAMP							AB				Unscorable				Unidentifiable			2a00a85e-6675-4d69-ab4f-197992dcead7	17.8
F_11.jpg	0		1047	2882	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	55.3
F_11.jpg	0		795	1932	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	27.8
F_11.jpg	0		820	3643	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	94.5
F_11.jpg	0		626	1948	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	36.2
F_11.jpg	0		922	3529	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	87.8
F_11.jpg	0		529	3656	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	100
F_11.jpg	0		756	2818	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	58
F_11.jpg	0		885	1988	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	24.5
F_11.jpg	0		859	2362	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	36.6
F_11.jpg	0		842	2565	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	45.1
F_11.jpg	0		884	2403	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	37.4
F_11.jpg	0		722	2239	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	37.5
F_11.jpg	0		834	2374	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	37.9
F_11.jpg	0		807	2157	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	31.8
F_11.jpg	0		984	1930	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	18.9
F_11.jpg	0		579	2944	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	67.9
F_11.jpg	0		771	3607	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	93.5
F_11.jpg	0		600	2545	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	51.9
F_11.jpg	0		810	2030	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	28.7
F_11.jpg	0		762	1956	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Facing Up		2a00a85e-6675-4d69-ab4f-197992dcead7	29.7
F_11.jpg	0		1633	182	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	81.2
F_11.jpg	0		2061	1572	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	37.2
F_11.jpg	0		1946	613	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	65.7
F_11.jpg	0		1720	1601	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	21
F_11.jpg	0		1931	263	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	81.2
F_11.jpg	0		1801	1514	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	26.6
F_11.jpg	0		2063	1530	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	37.9
F_11.jpg	0		1773	1211	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	36
F_11.jpg	0		2103	182	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	88.2
F_11.jpg	0		1862	1011	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	46.6
F_11.jpg	0		1865	1009	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	46.8
F_11.jpg	0		1859	570	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	65.9
F_11.jpg	0		1626	975	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	43
F_11.jpg	0		1641	1529	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	19.9
F_11.jpg	0		1990	218	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	84.3
F_11.jpg	0		1697	655	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	59.2
F_11.jpg	0		1623	1556	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	18.3
F_11.jpg	0		1692	1068	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	40
F_11.jpg	0		2065	1884	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	35.8
F_11.jpg	0		1961	1742	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Facing Down		15d00e66-d16c-4ffa-9790-144b7e4bc2da	30.6
F_11.jpg	0		2043	2603	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	52.5
F_11.jpg	0		2102	2386	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	47.3
F_11.jpg	0		2059	2429	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	47
F_11.jpg	0		1688	2006	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	19.8
F_11.jpg	0		2043	3283	202204	FranklinAMP							AB				Macroalgae > Erect coarse branching	Brown	Drift		Unidentifiable	Open		4289a243-950f-4997-9c23-aa27d9f65fca	80.9
F_11.jpg	0		2056	2264	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	41.9
F_11.jpg	0		1783	3391	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	81.4
F_11.jpg	0		2111	3177	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	77.8
F_11.jpg	0		2125	3536	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	93.9
F_11.jpg	0		2088	2328	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	45
F_11.jpg	0		1766	2446	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	38.1
F_11.jpg	0		1772	3359	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	79.8
F_11.jpg	0		1897	3254	202204	FranklinAMP							AB				Macroalgae > Erect coarse branching	Brown	Drift		Unidentifiable	Open		4289a243-950f-4997-9c23-aa27d9f65fca	76.8
F_11.jpg	0		2048	3462	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	89.1
F_11.jpg	0		1848	2177	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	31.1
F_11.jpg	0		1687	2280	202204	FranklinAMP							AB				Unscorable				Unidentifiable	Open		2a00a85e-6675-4d69-ab4f-197992dcead7	29.1
F_11.jpg	0		1783	2563	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	43.4
F_11.jpg	0		1667	3288	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	75.1
F_11.jpg	0		2087	3014	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	70.2
F_11.jpg	0		1909	2458	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Sponge Matrix				Unidentifiable	Open		529314a0-dcef-464f-aa91-858ebd2b5150	42.8
F_110.jpg	0		959	1746	202204	FranklinAMP							AB				Sponges > Massive forms	Simple			Massive Yellow Frilly	Open		867550e5-8ba7-4f30-bba8-899b9f4d045a	22.4
F_110.jpg	0		692	1229	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	49.9
F_110.jpg	0		1042	49	202204	FranklinAMP							AB				Sponges > Massive forms	Simple			Massive Brown	Open		7cc379c0-1151-4aad-8fc7-e9b20309c86d	98.6
F_110.jpg	0		690	1633	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	37.2
F_110.jpg	0		876	841	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	61.8
F_110.jpg	0		904	869	202204	FranklinAMP							AB				Sponges > Massive forms	Simple			Simple White Rough	Open		7a198ad4-3b1f-4bb0-8d16-af1e71aff612	60
F_110.jpg	0		1069	1295	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria Matrix				Unidentifiable	Open		64e14508-e2ce-453a-b284-1d6c04ff5df0	36.7
F_110.jpg	0		848	1400	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	38.2
F_110.jpg	0		713	1693	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	34.9
F_110.jpg	0		1044	1002	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	51.2
F_110.jpg	0		983	772	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	63.3
F_110.jpg	0		593	1379	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	48.4
F_110.jpg	0		857	679	202204	FranklinAMP							AB				Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)		Unidentifiable	Open		15d00e66-d16c-4ffa-9790-144b7e4bc2da	69.8
F_110.jpg	0		1025	1291	202204	FranklinAMP							AB				Matrix > Bryozoa / Cnidaria / Encrusting Sponge Matrix				Unidentifiable	Open		2a2c3b05-a4c4-4c0f-b9a8-3b1cfe1211d0	37.8
