campaignid,sample,broad.ascidians,broad.bryozoa,broad.consolidated,broad.crinoids,broad.hydroids,broad.invertebrate.complex,broad.macroalgae,broad.octocoral.black,broad.reef,broad.seagrasses,broad.sponges,broad.stony.corals,broad.total.points.annotated,broad.true.anemones,broad.unconsolidated,fov.facing.up,fov.limited,fov.open,mean.relief,method,sd.relief,planned.or.exploratory,latitude,longitude,date,time,location,site,depth,successful.count,successful.length,commonwealth.zone,state.zone,status
2020-10_south-west_stereo-BRUVs,IO223,0,0,3,0,0,0,5,0,9,0,1,0,26,0,17,0,3,37,1.37037037,BRUV,0.966681403,Legacy,-34.07118897,114.8463721,20201015,14:25:00,South-west,C.IO.4,42.9,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO224,0,0,16,0,0,0,10,0,28,1,1,0,30,0,2,0,1,34,2.318181818,BRUV,0.476731295,Legacy,-34.06118897,114.8388721,20201015,14:35:00,South-west,C.IO.4,43.6,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO225,0,0,5,0,0,0,25,0,31,0,1,0,35,0,4,0,3,37,1.92,BRUV,0.276887462,Legacy,-34.07118897,114.8338721,20201015,14:20:00,South-west,C.IO.4,44.9,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO226,0,0,7,0,0,0,15,0,23,0,1,0,31,0,8,0,2,38,2.260869565,BRUV,0.688700443,Legacy,-34.06368897,114.8438721,20201015,14:32:00,South-west,C.IO.4,42.8,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO227,0,0,4,0,0,0,11,0,17,0,2,0,29,0,12,0,3,37,2.291666667,BRUV,0.806450444,MBH,-33.99868897,114.7838721,20201019,6:37:00,South-west,C.IO.42,52.9,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO228,0,3,12,0,0,0,8,0,34,1,8,2,35,0,1,0,2,38,2.44,BRUV,0.506622805,MBH,-34.00368897,114.7938721,20201019,6:46:00,South-west,C.IO.42,50.4,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO229,0,0,7,0,0,0,17,0,27,0,3,0,34,0,7,0,3,37,2.703703704,BRUV,0.608580619,MBH,-33.99368897,114.7863721,20201019,6:31:00,South-west,C.IO.42,53,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO235,0,0,7,0,0,0,5,0,17,0,5,0,34,0,17,0,0,40,2,BRUV,0.919866211,Legacy,-34.06618897,114.9138721,20201016,12:49:00,South-west,C.IO.2,46.5,Yes,No,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO236,0,0,12,0,1,0,10,0,28,0,5,0,33,0,5,0,0,40,2.16,BRUV,0.472581563,Legacy,-34.08118897,114.9238721,20201016,12:22:00,South-west,C.IO.1,46.8,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO237,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,20,0,BRUV,0,Legacy,-34.08118897,114.9363721,20201016,12:15:00,South-west,C.IO.1,43.2,Yes,Yes,NA,Cape Freycinet Sanctuary Zone,No-take
2020-10_south-west_stereo-BRUVs,IO239,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,1,39,0.041666667,BRUV,0.204124145,Legacy,-34.09118897,114.9313721,20201016,12:05:00,South-west,C.IO.1,45.9,Yes,Yes,NA,Cape Freycinet Sanctuary Zone,No-take
2020-10_south-west_stereo-BRUVs,IO241,0,0,7,0,0,0,19,0,28,0,2,0,28,0,0,0,21,19,2.96,BRUV,0.2,MBH,-33.99368897,114.7913721,20201019,6:26:00,South-west,C.IO.42,50.6,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO244,0,0,5,0,0,0,12,0,19,0,2,0,23,0,4,0,3,32,1.88,BRUV,0.525991128,MBH,-34.00368897,114.9063721,20201019,11:35:00,South-west,C.IO.47,44.7,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO245,0,2,6,0,0,0,7,0,20,2,3,0,20,0,0,20,0,20,2.533333333,BRUV,0.516397779,MBH,-34.00868897,114.9013721,20201019,11:30:00,South-west,C.IO.47,42.3,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO253,0,0,0,0,0,0,0,0,1,0,1,0,17,0,16,0,3,17,0.533333333,BRUV,0.516397779,MBH,-34.01368897,114.7038721,20201123,12:15,South-west,C.IO.49,124,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO254,0,1,0,0,2,1,0,0,5,0,1,0,35,0,30,0,2,38,1.12,BRUV,0.665832812,MBH,-34.01868897,114.6963721,20201123,12:10,South-west,C.IO.49,119,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO258,2,0,10,0,0,0,8,0,20,0,0,0,20,0,0,20,0,20,3,BRUV,0,Legacy,-33.96618897,114.9138721,20201019,12:05:00,South-west,C.IO.20,45.2,Yes,Yes,NA,NA,Fished
2020-10_south-west_stereo-BRUVs,IO259,0,0,9,0,0,1,7,0,29,0,12,0,31,0,2,0,2,35,2.64,BRUV,0.489897949,Legacy,-33.96868897,114.9213721,20201019,12:00:00,South-west,C.IO.20,46.8,Yes,Yes,NA,NA,Fished
2020-10_south-west_stereo-BRUVs,IO260,0,0,8,0,1,0,11,0,29,0,9,0,32,0,3,0,2,36,2.461538462,BRUV,0.508391127,Legacy,-33.97118897,114.9163721,20201019,11:55:00,South-west,C.IO.20,46.3,Yes,Yes,NA,NA,Fished
2020-10_south-west_stereo-BRUVs,IO261,0,2,6,0,0,3,1,0,20,0,8,0,22,0,2,0,3,37,2.631578947,BRUV,0.830697586,Legacy,-33.97618897,114.9213721,20201019,11:46:00,South-west,C.IO.20,46.9,Yes,Yes,NA,NA,Fished
2020-10_south-west_stereo-BRUVs,IO262,0,0,2,0,0,0,27,0,29,0,0,0,35,0,6,0,3,37,2.3,BRUV,0.470162346,Legacy,-34.01368897,114.8738721,20201019,9:46:00,South-west,C.IO.19,41.9,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO263,1,0,3,0,0,0,15,0,33,12,2,0,35,0,2,0,3,37,2.56,BRUV,0.506622805,Legacy,-34.00868897,114.8788721,20201019,9:52:00,South-west,C.IO.19,42.4,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO264,0,0,11,0,1,0,0,0,14,0,2,0,31,0,17,0,4,29,1.636363636,BRUV,0.7267314,Legacy,-34.01868897,114.8738721,20201019,9:31:00,South-west,C.IO.19,42,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO266,0,0,0,0,0,0,1,0,1,0,0,0,27,0,26,0,1,39,0.684210526,BRUV,0.671038298,Legacy,-34.02118897,114.7588721,20201015,8:06:00,South-west,C.IO.23,67.3,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO267,0,3,3,0,0,5,1,0,12,0,0,0,31,0,19,0,1,39,1.740740741,BRUV,0.764228751,Legacy,-34.02618897,114.7638721,20201015,8:11:00,South-west,C.IO.23,62.5,Yes,No,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO269,0,0,5,0,0,0,16,0,27,0,6,0,28,0,1,0,4,36,2.791666667,BRUV,0.414851117,Legacy,-33.98868897,114.8138721,20201019,7:18:00,South-west,C.IO.22,47.6,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO272,0,1,6,0,0,0,15,0,24,0,2,0,27,0,3,0,1,39,2.428571429,BRUV,0.507092553,Legacy,-34.00868897,114.8138721,20201019,6:56:00,South-west,C.IO.21,49.2,Yes,No,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO273,0,1,14,0,1,1,16,0,35,2,0,0,37,0,2,0,1,39,2.24,BRUV,0.723417814,Legacy,-33.99868897,114.8213721,20201019,7:07:00,South-west,C.IO.22,44.9,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO275,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,1,39,0.961538462,BRUV,1.215920038,Legacy,-34.09868897,114.6463721,20201123,14:38,South-west,C.IO.15,140,Yes,No,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO276,0,0,0,0,0,1,0,0,3,0,2,0,32,0,29,0,2,38,1,BRUV,0.561951487,Legacy,-34.10118897,114.6363721,20201123,7:34,South-west,C.IO.15,140,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO277,0,0,0,0,1,1,0,6,9,0,1,0,37,0,28,0,3,37,1.36,BRUV,0.994987437,Legacy,-34.10618897,114.6463721,20201123,7:53,South-west,C.IO.15,139,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO278,0,1,0,0,0,1,0,0,3,0,1,0,38,0,35,0,1,39,0.913043478,BRUV,0.596432079,Legacy,-34.11118897,114.6388721,20201123,7:45,South-west,C.IO.15,140,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO280,0,1,0,0,0,0,0,0,2,0,1,0,30,0,28,0,1,39,0.454545455,BRUV,0.509647191,Legacy,-34.08868897,114.6738721,20201023,9:24:00,South-west,C.IO.14,139,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO290,0,0,0,0,2,1,0,0,6,0,3,0,37,0,31,0,2,39,0.956521739,BRUV,0.638055346,Legacy,-34.06868897,114.7188721,20201023,7:07:00,South-west,C.IO.13,124,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO291,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,2,38,0,BRUV,0,Legacy,-34.08368897,114.7488721,20201022,13:09:00,South-west,C.IO.12,109,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO293,0,0,0,0,1,3,0,2,7,0,1,0,27,0,20,0,2,38,0.615384615,BRUV,1.168825841,Legacy,-34.08868897,114.7588721,20201022,12:55:00,South-west,C.IO.12,111,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO294,0,3,0,0,0,5,0,0,10,0,2,0,37,0,27,0,1,40,1.151515152,BRUV,0.712443512,Legacy,-34.08368897,114.7538721,20201022,13:04:00,South-west,C.IO.12,114,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO295,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,3,37,0,BRUV,0,Legacy,-34.10368897,114.7538721,20201022,12:25:00,South-west,C.IO.11,109,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO297,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,1,39,0,BRUV,0,Legacy,-34.10618897,114.7488721,20201022,12:21:00,South-west,C.IO.11,114,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO298,0,0,0,0,0,0,0,0,1,0,1,0,37,0,36,0,1,39,0.3,BRUV,0.470162346,Legacy,-34.07618897,114.6713721,20201023,9:39:00,South-west,C.IO.14,138,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO299,0,0,0,0,0,1,0,0,1,0,0,0,34,0,33,0,1,39,0.333333333,BRUV,0.483045892,Legacy,-34.08118897,114.6763721,20201023,9:32:00,South-west,C.IO.14,139,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO3,0,0,17,0,0,2,3,0,33,0,11,0,36,0,3,0,0,40,2.727272727,BRUV,0.455842306,MBH,-34.07618897,114.7838721,20201015,12:03:00,South-west,C.IO.43,62,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO300,0,1,0,0,0,0,0,0,3,0,2,0,31,0,28,0,4,36,0.739130435,BRUV,0.448977759,Legacy,-34.08618897,114.6688721,20201123,7:18,South-west,C.IO.14,138,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO302,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,6,34,0,BRUV,0,Legacy,-34.07118897,114.7238721,20201023,7:13:00,South-west,C.IO.13,122,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO306,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,1,38,0.045454545,BRUV,0.213200716,Legacy,-34.10118897,114.7338721,20201022,10:29:00,South-west,C.IO.10,124,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO307,0,0,0,0,0,3,0,0,4,0,1,0,34,0,30,0,2,38,0.8,BRUV,0.695852374,Legacy,-34.11868897,114.7263721,20201022,9:56:00,South-west,C.IO.9,128,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO308,0,0,0,0,0,2,0,0,3,0,1,0,35,0,32,0,3,37,0.454545455,BRUV,0.505649897,Legacy,-34.11118897,114.7288721,20201022,10:06:00,South-west,C.IO.9,126,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO310,0,0,4,0,0,2,1,0,12,0,5,0,36,0,24,0,0,40,1.444444444,BRUV,0.847318546,Legacy,-34.05868897,114.7738721,20201015,10:06:00,South-west,C.IO.8,64.7,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO311,0,0,9,0,5,9,2,1,30,0,4,0,30,0,0,0,1,39,2.36,BRUV,0.489897949,Legacy,-34.05618897,114.7688721,20201015,10:03:00,South-west,C.IO.8,66.1,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO312,0,4,3,0,2,1,3,0,17,0,4,0,27,0,10,0,3,37,2.2,BRUV,0.523148364,Legacy,-34.05868897,114.7788721,20201015,10:17:00,South-west,C.IO.8,61.2,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO313,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,2,38,0.16,BRUV,0.374165739,Legacy,-34.09618897,114.7563721,20201022,12:47:00,South-west,C.IO.11,108,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO319,0,0,0,0,1,3,0,0,5,0,1,0,38,0,33,0,1,39,1.076923077,BRUV,1.163548948,Legacy,-34.09368897,114.7313721,20201022,10:37:00,South-west,C.IO.10,124,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO323,0,0,0,0,0,1,0,0,4,0,3,0,35,0,31,0,2,38,1.2,BRUV,0.615587011,Legacy,-34.03103333,114.6001,20201123,9:48,South-west,C.IO.27,141,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO324,0,0,0,0,0,2,0,0,2,0,0,0,34,0,32,0,1,39,0.75,BRUV,0.442325868,Legacy,-34.00006,114.639778,20201023,11:59:00,South-west,C.IO.26,141,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO325,0,2,6,0,0,4,0,0,15,0,3,0,33,0,18,0,2,38,1.76,BRUV,0.597215762,Legacy,-33.991557,114.743378,20201015,7:44:00,South-west,C.IO.25,85,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO326,0,3,0,0,1,2,0,0,11,0,5,0,37,0,26,0,2,38,1.846153846,BRUV,0.924870053,Legacy,-34.00425,114.6892833,20201123,12:26,South-west,C.IO.24,121,Yes,No,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO327,1,1,4,0,4,10,0,4,30,0,6,0,30,0,0,0,0,40,2.28,BRUV,0.678232998,Legacy,-34.02946667,114.7623833,20201015,8:17:00,South-west,C.IO.23,65.4,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO328,0,0,8,0,0,0,25,0,36,3,0,0,39,0,3,0,0,40,2.875,BRUV,0.337831962,Legacy,-33.99356667,114.8213667,20201019,7:13:00,South-west,C.IO.22,43.8,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO329,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,1,39,0,BRUV,0,Legacy,-34.06481667,114.7266333,20201023,7:18:00,South-west,C.IO.13,121,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO330,0,1,0,0,16,5,0,3,27,0,2,0,37,0,10,0,3,37,2.142857143,BRUV,0.705233647,Legacy,-34.08833333,114.7545,20201022,13:00:00,South-west,C.IO.12,116,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO331,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,2,38,0,BRUV,0,Legacy,-34.0984,114.75005,20201022,12:30:00,South-west,C.IO.11,112,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO332,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,3,37,0,BRUV,0,Legacy,-34.09718333,114.7344833,20201022,10:33:00,South-west,C.IO.10,124,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO333,0,0,0,0,2,2,0,0,5,0,1,0,49,0,44,0,3,57,0.529411765,BRUV,0.86112309,Legacy,-34.11301667,114.7251333,20201022,10:01:00,South-west,C.IO.9,127,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO334,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,2,38,0.12,BRUV,0.439696865,Legacy,-34.06155,114.7753667,20201015,10:11:00,South-west,C.IO.8,64,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO335,0,1,12,0,0,0,7,0,27,1,6,0,27,0,0,0,3,37,2.75,BRUV,0.440958552,Legacy,-34.06686667,114.7939833,20201015,10:31:00,South-west,C.IO.7,58,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO336,0,0,7,0,0,2,18,0,31,1,3,0,33,0,2,0,1,39,2.444444444,BRUV,0.506369684,Legacy,-34.0924,114.8663667,20201016,10:03:00,South-west,C.IO.6,43.2,Yes,No,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO337,1,0,4,0,0,0,31,0,36,0,0,0,36,0,0,0,3,37,3,BRUV,0,Legacy,-34.00536667,114.8202333,20201019,7:02:00,South-west,C.IO.21,43,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO338,1,0,1,0,0,0,3,0,6,0,1,0,32,0,26,0,5,32,1.076923077,BRUV,0.744208408,Legacy,-33.97231667,114.92245,20201019,11:50:00,South-west,C.IO.20,46,Yes,Yes,NA,NA,Fished
2020-10_south-west_stereo-BRUVs,IO339,0,2,6,0,0,1,19,0,38,1,9,0,38,0,0,0,1,39,2.8,BRUV,0.484234198,Legacy,-34.01461667,114.8785,20201019,9:41:00,South-west,C.IO.19,41.1,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO34,0,0,6,0,0,1,13,0,24,4,0,0,24,0,0,0,1,39,2.652173913,BRUV,0.486984754,MBH,-34.06118897,114.8713721,20201016,8:02:00,South-west,C.IO.35,41.3,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO343,0,0,0,0,0,0,0,0,2,0,2,0,37,0,35,0,3,37,0.64,BRUV,1.113552873,Legacy,-34.10261667,114.6407167,20201123,7:38,South-west,C.IO.15,140,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO344,0,1,0,0,0,2,0,0,3,0,0,0,33,0,30,0,4,36,0.92,BRUV,0.909212113,Legacy,-34.0844,114.6744,20201023,9:28:00,South-west,C.IO.14,138,Yes,No,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO349,0,0,0,0,0,4,0,0,5,0,1,0,36,0,31,0,1,39,0.95,BRUV,0.394034463,Legacy,-34.02368897,114.5963721,20201123,10:03,South-west,C.IO.27,133,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO350,0,0,0,0,0,3,0,0,3,0,0,0,36,0,33,0,1,39,1,BRUV,0.40824829,Legacy,-34.02618897,114.6038721,20201123,9:56,South-west,C.IO.27,135,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO351,0,1,0,0,0,0,0,0,1,0,0,0,32,0,31,0,5,35,0.541666667,BRUV,0.588229966,Legacy,-34.03118897,114.5963721,20201123,10:13,South-west,C.IO.27,142,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO352,0,3,0,0,3,2,0,0,17,0,9,0,40,0,23,0,0,40,1.4,BRUV,1.101722789,Legacy,-34.03618897,114.5988721,20201123,9:43,South-west,C.IO.27,133,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO353,0,0,3,0,0,0,32,0,35,0,0,0,36,0,1,0,0,39,2.833333333,BRUV,0.380693494,Legacy,-34.05436667,114.8390667,20201015,14:43:00,South-west,C.IO.5,44.1,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO354,0,0,5,0,0,0,18,0,38,15,0,0,38,0,0,0,1,38,2.909090909,BRUV,0.291937104,Legacy,-34.06605,114.84,20201015,14:29:00,South-west,C.IO.4,45,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO355,0,0,2,0,0,0,2,0,4,0,0,0,19,0,15,0,3,37,1.708333333,BRUV,0.750603622,Legacy,-34.05473333,114.9111,20201029,10:38:00,South-west,C.IO.3,45,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO356,0,0,13,0,0,0,6,0,22,0,3,0,34,0,12,0,1,39,2.225806452,BRUV,0.804556914,Legacy,-34.06956667,114.9184667,20201016,12:39:00,South-west,C.IO.2,46.8,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO357,0,1,7,0,0,0,5,0,23,0,10,0,31,0,8,0,1,39,2.409090909,BRUV,0.959121171,Legacy,-34.08496667,114.928,20201016,12:08:00,South-west,C.IO.1,45.9,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO36,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,3,37,0.12,BRUV,0.331662479,MBH,-34.10368897,114.7188721,20201022,10:23:00,South-west,C.IO.55,130,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO361,0,1,0,0,3,3,0,0,9,0,2,0,29,0,20,0,1,39,1.52173913,BRUV,1.081647112,Legacy,-33.98868897,114.7413721,20201015,7:35:00,South-west,C.IO.25,84.7,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO363,0,2,2,0,0,7,1,6,35,0,17,0,35,0,0,0,3,37,2.9,BRUV,0.959525745,Legacy,-33.98618897,114.7513721,20201015,7:26:00,South-west,C.IO.25,66.2,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO364,0,0,0,0,0,2,0,0,5,0,3,0,34,0,29,0,2,38,0.608695652,BRUV,0.782718482,Legacy,-34.00868897,114.6888721,20201123,12:21,South-west,C.IO.24,130,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO365,0,2,4,0,4,12,2,0,34,0,10,0,34,0,0,0,0,40,2.35,BRUV,0.489360485,Legacy,-34.02368897,114.7538721,20201015,8:23:00,South-west,C.IO.23,73.7,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO369,0,0,0,0,0,6,0,0,9,0,3,0,31,0,22,0,3,37,1.05,BRUV,0.604805319,Legacy,-34.02868897,114.5913721,20201123,10:08,South-west,C.IO.27,133,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO37,0,3,0,0,0,4,0,0,9,0,2,0,36,0,27,0,3,37,0.8,BRUV,0.523148364,MBH,-34.10868897,114.7188721,20201022,10:12:00,South-west,C.IO.55,130,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO370,0,0,0,0,0,1,0,0,3,0,2,0,34,0,31,0,4,36,0.923076923,BRUV,1.163548948,Legacy,-33.99618897,114.6463721,20201023,12:10:00,South-west,C.IO.26,141,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO372,0,2,0,0,1,2,0,0,7,0,2,0,32,0,25,0,1,39,1.347826087,BRUV,1.070628348,Legacy,-34.00618897,114.6438721,20201023,11:53:00,South-west,C.IO.26,140,Yes,No,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO374,0,2,4,0,4,9,0,3,25,0,3,0,26,0,1,0,7,33,2.421052632,BRUV,0.507257274,Legacy,-33.98618897,114.7463721,20201015,7:31:00,South-west,C.IO.25,72.9,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO377,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,3,37,0,BRUV,0,MBH,-34.13868897,114.7588721,20201022,7:40:00,South-west,C.IO.69,113,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO378,0,0,0,0,0,4,0,0,5,0,1,0,36,0,31,0,3,37,0.636363636,BRUV,0.492365964,Legacy,-33.99368897,114.6388721,20201023,12:04:00,South-west,C.IO.26,141,Yes,Yes,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_stereo-BRUVs,IO379,0,0,0,0,0,1,0,0,1,0,0,0,29,0,28,0,3,37,0.285714286,BRUV,0.560611911,Legacy,-34.08368897,114.6813721,20201123,6:58,South-west,C.IO.14,138,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO4,0,2,9,0,0,4,0,2,21,0,4,0,22,0,1,0,1,39,1.153846154,BRUV,1.405483766,MBH,-34.09118897,114.7813721,20201015,12:17:00,South-west,C.IO.43,65.6,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO40,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,4,35,0.5,BRUV,0.707106781,MBH,-34.10368897,114.7138721,20201022,10:17:00,South-west,C.IO.55,131,Yes,Yes,National Park Zone,NA,No-take
2020-10_south-west_stereo-BRUVs,IO46,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,2,38,0.05,BRUV,0.223606798,MBH,-34.06868897,114.7113721,20201023,6:44:00,South-west,C.IO.34,129,Yes,Yes,National Park Zone,NA,No-take
